Name,Centrality,Community,node_id
围甲第5轮 山东对重庆 2024年6月16日 李轩豪对许皓鋐,2,12,6368
用小猿搜题考全球第12？姜萍作弊理由五花八门，普通人成功真难 【王润秋】【阿里巴巴全球数学竞赛】【姜萍被质疑作弊】,1,12,6369
请选择你的数学之神,19,2,6370
《时代周刊》封面再现“红色X”，历史上仅有五次,1,2,6371
峰哥，女孩第一次开房，需要注意什么？,1,2,6372
央视网评“天才少女”姜萍 承载不了过度的公共期许 天才从来就带有很强的偶然性 并不是通过刻意的培养就能够制造,1,2,6373
刘忻直接把老师气走了！老师希望歌曲中有呈现原曲的部分！但刘忻陈丽君,1,2,6374
谭竹父亲发声，别再网爆女儿，涂磊被连带吓得直接关闭评论区！,1,2,6375
沉浸式观看打个百评国服火舞有多难,19,1,6376
两个商业天才：一个敢想，一个敢做，格局多大你的财富就有多大！,1,1,6377
彻查姜萍！另一位大佬的联名请愿（原文有点长，这里只有一部分）。知乎大佬“间宫羽咲sama”的联名请愿,1,1,6378
女孩翻出早年视频，意外发现李佳琦是我舞蹈老师，李佳琦尴尬回应,1,1,6379
部分商家涉嫌西湖龙井虚假宣传后续，三问商家，还消费者一个真相。,1,1,6380
一座有着1800年历史的千年古镇，炉桥镇，地处三市三县交界，皖东人口大镇，定远经济强镇，南京电驴骑行160多公里，来炉桥吃碗鸡丝面，啃点定远卤鹅，是什么体验？,1,1,6381
我的38年奋斗史,1,1,6382
马云：国家的梦想很成功和你有关系吗？未必！,1,1,6383
高考时用甲骨文写作文，低分却进了985大学，黄蛉是语文天才吗,1,1,6384
数学天才姜萍为什么会被质疑？,14,2,6385
【姜萍事件追踪】，姜萍的消失，姜萍去哪了？,16,3,6386
这次周群半价到底值不值得换?,1,3,6387
北大博士 | 药学天坑专业本硕博的出坑之路！,1,3,6388
陶慧敏//黛玉葬花//高清修复版,1,3,6389
通过姜萍决赛直播间评论区，看简中互联网有无思辨性。,1,3,6390
315曝光老坛酸菜，看看汪涵是怎么拍，老坛酸菜方便面广告,1,3,6391
精英人物、公众人物应谨慎发表意见（原创作者:喻会能，即有梦最美666）,17,1,6392
杜华问张艺兴自己开公司怎么样？,2,1,6393
【小潮院长】百大颁奖今昔对比,3,1,6394
黑脸无情，单向恩爱？奇瓜频出，舆论大战？陈晓陈妍希的迷之婚姻【细盘深扒】【花生恩怨录】,1,1,6395
姜萍同班同学发声，证明姜萍完全有实力拿捏决赛,1,1,6396
我觉得，集美这也算是一种自信,1,1,6397
你为什么学不好数学？,1,1,6398
张朝阳讲解山东物理卷，易如反掌啊易如反掌,18,3,6399
《破晓序列》首发CG | 全平台公测重磅开启，来破晓当神仙天师！,1,3,6400
【照亮黑夜的星星】侵华日军有没有看过《论持久战》？,1,3,6401
事情得到了圆满解决！,1,3,6402
韩娱今年是有什么恋爱任务吗！,1,3,6403
不是姜萍作弊，比赛作弊经历？,1,3,6404
为什么你的房东总是在买三级能效的空调？【差评君】,1,3,6405
苏联走过最长的路就是美国的套路，咱们别光笑更要警惕【金金乐道·金灿荣】,1,3,6406
不是考上了吗？为啥还有三年签一次合同？醒醒别让信息差毁了你的考编之路~,1,3,6407
数学竞赛教辅测评,1,3,6408
郝秀萍太出圈，杨幂粉丝忍一下,2,3,6409
求和，这个和怎么求呢？,16,2,6410
雪糕来了,1,2,6411
学校4大潜规则！,1,1,6412
猎户座的阴谋：罪恶至极的世界真相！如何才能操纵你的生死？,1,1,6413
一个国家的发展，要么剥削别人，要么剥削自己。如果一个地区人人都很光鲜亮丽，一定是有别人在替他负重前行,1,1,6414
七国集团讨论中国，遭到各国网友嘲讽，一个比一个狠！,1,1,6415
狮子：别闹哥们,1,1,6416
网传钱一老师失踪被控制，去老师账号发现惊喜，毒教材维权的路上初心不改,1,1,6417
演都不演了，姜萍放弃“浙大夏令营”邀请，居然去奶茶店打工，网友评论都炸锅了！,1,1,6418
福建女生701，张雪峰：你大概率做好要谈判的准备吧！,2,1,6419
完颜慧德&余秀华 面相解读 “是敌蜜不是闺蜜”,1,1,6420
韩寒和方舟子的世纪大战【新闻考古】,1,1,6421
2024年北京高考数学阅卷现场探访 数学每题均已出现满分,1,1,6422
【吃瓜sp42】肖战227事件完整复盘！四年啦！,1,1,6423
新西兰博主：第一次到中国上海，压力很大！（144小时签证）,2,1,6424
MIUI 带走了一个时代,13,4,6425
姜萍 王闫秋 田金方 造假石锤,12,2,6426
整蛊！串通丈母娘发现女友偷看的日本帅哥写真…她破防了！,1,2,6427
救命！！我当时以为爸妈在吹牛！！！,1,2,6428
七哥6-15【2】东方下场开练，大殖子还不能接受精神母国牢美太过废物。,19,3,6429
这一步我走了很多年,1,3,6430
了解胖猫事件后，女友泪目了...原来还有情侣之间不用AA的？,1,3,6431
S1赛季蛊之灵最强阵容推荐,1,3,6432
方舟子再次点评华为：就这人才？网友彻底怒了！,2,3,6433
【真的爱你】张学友演林俊杰？,1,3,6434
520最深的爱献给我的父母#20年前旧照片,17,3,6435
【3.2深渊记录】达达利亚+胡桃,1,3,6436
湖南版“姜萍”：从服装设计中专生到清华研究生的华丽转身,2,3,6437
质疑者尴尬啦，官方首次受理，姜萍事件马上真相大白！,1,3,6438
俄罗斯年轻人，在哈尔滨实现可乐自由,1,3,6439
大四学生刚搬走，学弟们组团去毕业生宿舍“拾荒”，收获满满,1,3,6440
是什么导致了女神周海媚的华年早逝？,14,2,6441
迈巴赫少爷高考700分，小镇做题家傻眼了,1,2,6442
你的零花钱1200还是1500？为什么给钱可以训练社交能力，你还记得你曾经花多少吗？六一儿童节特辑,1,2,6443
“我是你妈”无法发送，家长哭笑不得，小天才手表客服回应,13,5,6444
马云还是不愿意放弃姜萍，这波热度阿里赚麻了,1,5,6445
【阿里数赛 x 张益唐】陈景润的加权筛法和素数间的有界距离 | 专场讲座,1,5,6446
为什么一些名校生喜欢称自己某某职业学院？,1,5,6447
弓立军老师谈云南曲靖师宗县某副县长事件，个人观点：有信仰，心中有事，有目标，还能有这样的事。。。。。,1,5,6448
俄罗斯被指已离不开中国？普京反问：你们不依赖吗！,1,5,6449
成语填空难度100颗星,18,2,6450
停不下来的AI营销骚扰电话，有没有人能管管？【雪鸡观察局289】,17,2,6451
【浪姐5吃瓜合集】韩雪端、戚薇油，何洁垮脸，全员糊到底！,1,2,6452
全球前2%顶尖科学家榜单:不靠谱!笑料百出!,1,2,6453
质疑地铁验证规则引争议，无臂男子做错了什么？,1,2,6454
学数学不需要太高的智商,1,2,6455
纪录片：《英语钉子户》，各位都为李华做了那些事情？,1,2,6456
姜萍惊动M国人！我们有什么理由质疑？！,1,2,6457
18强出炉！冈崎慎司亲手送日本进死亡小组，祝幸运国足奇迹继续,1,2,6458
同志们，可以去知网领取自己毕业论文的稿酬啦，硕士毕业论文60，博士毕业论文100，已经把硕士论文的稿酬领到啦~,1,2,6459
官职变化词——担任官职,12,3,6460
欲望不需要克制，而是要学会满足。,1,3,6461
这是我头一次给跪人点赞！好样的！#逻辑鬼才 #神反转 #独立思考,1,3,6462
笑死，死丫头大战戏精王完胜,1,3,6463
为什么训练很努力，身体还更差了？,1,3,6464
卧槽！当年凭一己之力掰弯半个港娱！这TM才是姬圈的天花板！,18,1,6465
培养闺蜜上清华第63天,1,1,6466
谣言！绝对是谣言！,1,1,6467
不满女角色在外服扮成兔女郎，男子刺杀米哈游创始人未遂被抓,2,1,6468
∞!=√2π,1,1,6469
女生参加余华签售，回赠自己的签名，余华：谢谢你,1,1,6470
姜萍在线教女主播数学,1,1,6471
功夫皇帝李连杰：出道即巅峰，实力坦言不想做主角想做个反派,2,1,6472
孙楠翻唱周深的歌～丁太升评：“唱的什么玩意儿”,1,1,6473
【考古】以 前 潜艇伟伟迷 做 的 神 金🤔,20,52,6474
姜萍，我就作弊，能怎么样，有证据吗？,1,52,6475
12：寄萍离开养母去找亲生父亲，养母的做法让人感动,1,52,6476
赵斌的人品质疑，“一二三四”的真相是什么？,1,52,6477
孙楠重上《歌手》，娱乐永远都是一个“圈”！,1,52,6478
985废柴、毕业即失业？青年马克思主义经济学者谈就业难,1,52,6479
王者nb了,1,52,6480
她：985本科，月薪5000  我：双非院校，月薪好几倍,1,52,6481
数学界爆炸新闻，黎曼猜想证明取得重大进展，陶哲轩惊叹证明方法，证明者获得菲尔兹奖就是靠改进张益唐的研究成果,1,52,6482
明明她已经有婚约了，是你非要强娶她，可是不到一年你又娶了九姨太！！渣男！,1,52,6483
男孩卧室酣睡，5女孩偷偷进入蹭空调，网友：求他醒来时心理阴影,1,52,6484
胖龙不在家，小强拿6斤羊蹄，做个“麻辣羊蹄”俩人吃的开心,1,52,6485
到底是听课重要还是记笔记重要？,1,52,6486
重庆脑瘫女孩妈妈感谢老板：允许带娃上班，还准备午睡床和饭菜,1,52,6487
范丽琴荣获《优秀班干部》，小勤哭了,1,52,6488
身处数学圈来说说”姜萍事件”,1,52,6489
人工智能专业劝退？985计算机本硕，大厂算法工程师的肺腑之言,1,52,6490
LaTeX使用教学,1,52,6491
几个月没打三国杀的我，遇到曹嵩这件事,1,52,6492
男老师会对女学生有想法嘛？,1,52,6493
李老八忆高考，复读两次仍上带专感叹命运不公遭到埋没！,1,52,6494
最狂杀人犯，法庭叫嚣有本事打死我，法官无奈只好答应！,1,2,6495
离谱！和男友去香港看亚洲最贵房价…200平要8000万？！,1,6,6496
姜萍不等式，以后做，数学题就是快,1,6,6497
山西中考英语听力部分重考事件，个人观点；中考和高考都是重要的考试，不能疏忽,1,6,6498
天涯神贴：只有1%的人知道的社会运行真相，99%的人还被蒙在鼓里……,1,6,6499
那些打假姜萍的人，脑子都是怎么想的？！都找到了什么证据？#姜萍 #数学天才 #胜寒高智商俱乐部,1,6,6500
晴天的彩虹很少见呢，美汁儿汁儿,1,6,6501
牛蛙影响高考被抓？？真的是好小众的事件,1,6,6502
CPython的bug，让Qwen2来帮个忙！,1,6,6503
男人的禁欲风,1,6,6504
嚓！改口了，房价可以降了,1,6,6505
小小高考，拿下！,1,6,6506
有没有可能所有政治家都高估了核武器的威力？其实打完核战争也不会有啥事？,1,6,6507
年少不知雪姨好！人到中年：忽然羡慕有这样一个清醒的母亲,1,6,6508
女高毕业生与张桂梅重逢放“狠话”：你教不出清华北大的，我来教,1,6,6509
山姆奥特曼被踢出Open AI？,15,97,6510
我们成都七中包揽四川省文理科状元喽,1,97,6511
大型纪录片《散装传奇》持续为您播出,1,97,6512
【Vivien塔罗】你的长相天赋,1,97,6513
培养闺蜜上清华第27天,1,97,6514
1986刘雪华版《烟雨蒙蒙》：这个版本如萍一点都不渣，书桓依萍在一起后，主动和书桓拉开距离,1,97,6515
姜萍。如果图里的是真事，那也姜萍也不配被可怜,1,97,6516
阿赛第12名，z导->主,1,97,6517
不五杀都踏马对不起这战神,1,97,6518
但凡操作正常一点都能三星,1,97,6519
致敬传奇数学王丁冉。致敬传奇姜圣,1,97,6520
黄一鸣面相八字分析,1,97,6521
【二试平几】速通Pascal定理+调和四边形的性质+根轴的性质,1,97,6522
女儿被拐卖多年才被父亲发现，当他找到女儿时却傻眼了,1,97,6523
你是我藏在伟大友谊下无望的爱人,1,97,6524
【tiktok】23万赞中国大学生搞笑社死瞬间,1,97,6525
于一一《离别开出花》直拍【石家庄二中实验学校2024毕业典礼】,7,4,6526
"暑期大学生数学竞赛训练-20240617每日一题解答,猜猜我想教你们什么？",17,1,6527
我制作了一个小马宝莉资源在线观看站点!,1,1,6528
调教师《抖s》,1,1,6529
当我在台湾农村说：我是大陆来的,1,1,6530
为了让我听话，爸妈把我送进了魔鬼学校。,1,1,6531
从姜萍事件到大学基础数学分支教授们谈数学-自勉，老骥伏枥~~~~,1,1,6532
大型纪录片《先天圣体》,1,1,6533
选清华还是北大呢,1,81,6534
【天才简史-华罗庚】中国的数学之神，华罗庚的传奇，看完之后感触很大！,19,2,6535
哥哥相亲，没想到姑娘却看上了弟弟,1,2,6536
词砖家胡子：孩子想当行长没毛病,1,2,6537
江西共青团的涨粉历程 ---从阿卡林到有名有姓,1,2,6538
朋友想知道我这支笔到底能写出多少种字体，今天就看一看吧，你们还想看哪一些呢？#零基础学书法 #书法教学#毛笔推荐#,1,2,6539
姜萍父亲透露女儿轻松答卷，赵斌发文道歉了！！！,1,2,6540
不表白也能成为情侣？教科书式教学,1,2,6541
“法国少女和德国军官的遗憾往事”,2,2,6542
价值百万的人生经验 —24,16,2,6543
一首《沁园春·雪》空古绝今！纵观整个诗词史，找不到这首还霸气的了！,1,2,6544
【娱乐八卦】墨雨云间，吴谨言，王星越感情营销？各自事业发展？,1,2,6545
儿子是硕士女儿是博士！73岁工程师摆摊卖鱿鱼，豁达心态让人敬佩不已,1,2,6546
情人节必看视频!反舔狗互助协会成立了!29岁前国家级舔狗，看了胖猫事件后，为帮助更多的人，决定成立心理互助会，只希望教会更多人怎么去爱，避免更多的悲剧发生!,2,4,6547
柳叶被控性骚扰全网曝光！剧版时光代理人第12集,17,2,6548
丁胖子金牌讲师遭遇警察查车，车子险被没收,1,2,6549
《震惊，某b站小破号被卖出两千六高价》,1,2,6550
你steam什么段位了？,14,1,6551
后来才发现，她真的没有凡尔赛！小丑竟是我自己！,1,82,6552
【免费分享】2024最新coco老师教资我拿到了！！！还有宝子需要嘛！！,2,1,6553
纪录片《不乱的骑行圈》:我劝你少管闲事,1,1,6554
他山之石，可以攻玉 以日美为鉴这篇继续聊聊经济下行期的赚钱行业。从美国经济大萧条和日本泡沫经济中我们得到的启示：,13,9,6555
峰哥说当女人不理你，使劲跟她打钱!,1,9,6556
霸王茶姬：模仿、成为、超越茶颜悦色【暗中观察342】IC实验室,1,9,6557
